moreau-broto autocorrelation of lag 2 weighted by atomic number,averaged and centered moreau-broto autocorrelation of lag 5 weighted by mass,min of sss,moreau-broto autocorrelation of lag 7 weighted by atomic number,centered moreau-broto autocorrelation of lag 2 weighted by polarizability
1146.0,11.047952666666674,NA,0.0,0.035552914143799214
764.0,6.570478242690058,NA,174.0,-1.0592092735612502
964.0,-2.138712995355215,NA,524.0,0.4899427495939377
1507.0,0.2551362953754373,NA,1144.0,0.8186235854387414
1420.0,-2.7417006857947546,NA,1247.0,1.5389327162680444
2477.0,4.479709543920123,NA,2140.0,0.9252196350817845
830.0,-2.82663537870493,NA,83.0,-0.3822097410555546
2260.0,2.5930271185429303,NA,1622.0,2.7896658689686467
1710.0,-0.2130784852941191,NA,1331.0,2.4450431184028942
1268.0,0.025168015422078027,NA,944.0,-5.483966787368745
567.0,0.6146415000000012,NA,240.0,-2.4840486775745596
763.0,-0.898768807741935,NA,346.0,0.29284821730730337
802.0,-1.138905474627937,NA,299.0,-0.4909232975341117
599.0,-1.8895538361391682,NA,262.0,-2.226431513498554
1882.0,-4.10408805086932,NA,980.0,-2.0806971491020727
1766.0,0.47802565799064645,NA,1635.0,0.3464854688103014
1646.0,-58.868211620022734,1.4846759259259257,376.0,1.1209518640294829
1854.0,-4.022366699248121,NA,1536.0,0.8666631060612473
1585.0,-21.532708901532907,NA,800.0,4.542456948704463
2532.0,-0.5828362417708995,NA,1008.0,5.309875303445763
1944.0,-1.223293685357639,NA,2182.0,-2.3181522516218585
1652.0,-2.0169353720268264,NA,1467.0,0.8541765800585837
1056.0,7.263322940873379,NA,453.0,0.038281939183998887
2800.0,-0.6968592914986714,NA,3328.0,3.3710311065647396
1980.0,4.677814154817926,NA,1383.0,-1.3742238881637607
2125.0,-1.8207555975907685,NA,1448.0,3.4743753846335874
2269.0,-3.7730447724704894,NA,1820.0,0.6186825074125724
4874.0,-0.7064235752674703,NA,8504.0,1.2126944728204099
1232.0,-7.841857153215419,NA,830.0,-1.5520429511667975
1890.0,0.2228404559888915,NA,1436.0,-2.605407988675975
520.0,-20.420617507540783,NA,48.0,-1.3642863215609071
2584.0,0.004360584706745881,1.0365045406869118,1748.0,1.80833753604918
1377.0,2.990472157290312,NA,1307.0,0.20592932525418822
1371.0,-6.110735954607128,NA,1018.0,4.643489491060166
1391.0,-10.182198810237429,NA,1110.0,4.858979397834308
1267.0,-11.375256330143632,NA,333.0,2.2247043996715057
1747.0,-29.869166928043388,NA,1039.0,1.1958630309328953
2026.0,-12.277603877927477,NA,1755.0,0.597638044189478
1105.0,3.91172826132713,NA,560.0,-2.31538291990484
350.0,13.45177877777776,NA,0.0,-0.1393108423564444
408.0,0.16429894871794842,NA,113.0,-2.1796576029306687
2049.0,-5.079826414793185,1.214152074410011,1642.0,-1.3012412227900443
6340.0,-60.486543522376564,NA,3972.0,20.286781185328667
680.0,-0.2760919591836706,NA,0.0,-2.0574390165428196
968.0,-82.03383726192678,NA,0.0,-1.7458354869232782
2205.0,-1.6704503928614682,NA,1914.0,3.3601102188481033
1495.0,-492.23595749999987,NA,0.0,4.125861141461321
488.0,-14.355136248888881,NA,0.0,-1.4151956787672002
1294.0,-11.654886358024692,NA,1124.0,-1.1090014559762191
1061.0,-9.820704552950945,NA,198.0,-0.5896982835323616
566.0,-10.74929608695652,NA,31.0,0.2017199535063123
1064.0,-9.699306407407406,NA,248.0,1.9735378648184176
1180.0,-0.7630457197356225,NA,537.0,-1.1851208171275078
902.0,0.1473691643709827,NA,624.0,-5.176384908812919
1137.0,-12.588634755811965,NA,522.0,5.900076725861517
708.0,-16.320949373591873,NA,51.0,2.6820573659237597
1000.0,-1.3831117936094666,NA,116.0,-0.9073342644000616
646.0,6.124881419838515,NA,0.0,1.0106945363138404
813.0,-7.8630495865593675,NA,6.0,-0.8083903854395652
610.0,-3.173897806662294,NA,6.0,-0.6788216227063412
2694.0,0.8145099329381484,NA,2627.0,0.19675874988179154
661.0,-11.434524498961931,NA,0.0,-0.9823235570262081
2126.0,-2.722257041907902,NA,1892.0,0.5171188075338014
1219.0,-10.812412759985207,NA,494.0,3.3620781008889473
1112.0,-3.856061947179303,NA,670.0,-1.6141053445811882
993.0,-1.1482599974999974,NA,70.0,1.9276931915331614
1266.0,14.800861766666676,NA,267.0,0.7432389425578243
569.0,1.5776445724999797,NA,0.0,-0.57482454468308
873.0,1.2736504709750582,NA,430.0,0.38607180843529176
2336.0,-2.4645731058652536,NA,1802.0,3.4538713062984003
1991.0,-1.4934036433341422,NA,1302.0,-1.559728258297684
304.0,-2.0876773523437504,NA,24.0,-0.9751674796908365
430.0,15.609215722499988,NA,0.0,-1.8822766504269
484.0,-0.308582668858131,1.5532407407407405,20.0,-1.8742894081759018
0.0,NA,NA,0.0,0.0
2302.0,1.1912944504630412,NA,2639.0,2.8276782523607116
1268.0,2.141577779481133,NA,746.0,-1.1653930128454384
1106.0,-12.232685649285862,NA,247.0,1.5420894583180451
1170.0,-8.20684117601015,NA,420.0,1.354164631126268
3017.0,-130.8888211990302,NA,2367.0,8.261406451461863
1394.0,20.534847149090897,NA,1023.0,4.4307035073779995
5548.0,-81.84120176363749,NA,4677.0,6.794000487810223
1090.0,-23.7280101340171,NA,1.0,0.6008340227692327
662.0,13.261850200000003,NA,1.0,-0.8773421504838063
191.0,NA,NA,0.0,-0.9289708344108889
1185.0,-27.786362650909084,NA,8.0,1.358567469479543
651.0,-18.201735472499998,NA,9.0,0.646423424547002
936.0,5.097740037670617,NA,343.0,0.48686619969403927
1041.0,-0.9145109580762921,NA,273.0,1.328003642138037
1200.0,-3.7664922879087093,NA,927.0,0.8682385476405543
725.0,6.571228457375132,NA,71.0,0.5061227579219768
897.0,0.030890720157657467,NA,624.0,-4.777239706767003
0.0,NA,NA,0.0,0.0
372.0,31.403214877550997,NA,0.0,-0.13135171192354145
226.0,-2.8759373377777853,NA,0.0,-1.3229079360762226
689.0,-35.49192949305555,NA,0.0,1.8086369885340607
838.0,1.6319749701902038,NA,0.0,0.38519936401872956
566.0,-5.908597733564013,NA,18.0,0.20243152808633835
516.0,3.591783520408153,NA,0.0,-0.36271602103249956
509.0,4.977320314999994,NA,0.0,-0.25630974053994293
351.0,-21.364497572482644,NA,0.0,-0.07868765627933594
1755.0,-1.718302583054892,NA,1346.0,-2.7880486358347487
1009.0,-8.598736728291836,NA,0.0,0.7641370835157499
1096.0,-0.7227064189386045,NA,562.0,-1.3457481461209857
1020.0,-10.477742877657315,NA,308.0,0.1582964080905208
3568.0,-20.08745304583071,NA,6064.0,0.08204829395051799
2406.0,-23.46839745081865,NA,2574.0,6.479648888013898
1047.0,9.640527822222225,NA,591.0,2.047684137310255
680.0,1.3451507888369572,NA,400.0,-2.9344554486496834
2157.0,-2.760256491028218,1.3530174446832093,1432.0,2.019108404364226
1296.0,3.054885438092692,NA,796.0,3.344822036663876
1023.0,4.543678358730162,NA,490.0,-0.8032358757387765
246.0,1.1131621433333294,NA,0.0,-1.4220003378188004
1212.0,0.7834032329620316,NA,808.0,2.454999768269353
915.0,-0.7622541325999707,NA,466.0,-1.3235253031466256
615.0,5.1586191250000235,NA,9.0,1.5457550763914412
1159.0,0.6552893934272886,NA,728.0,-2.7197309363355444
1440.0,-0.22083521160493869,NA,784.0,-2.0918017941659905
1901.0,-0.05866407362784337,NA,1560.0,-0.8634226185356155
7580.0,0.3776802101562131,NA,11586.0,-1.3412521219438476
565.0,28.668657723576295,NA,0.0,-1.1731432451947499
506.0,0.3748550872061963,NA,84.0,0.48552632907211324
1345.0,-9.187716341089569,NA,532.0,2.991038407772706
1484.0,1.8227531381752127,NA,1308.0,-2.2232829438401653
2343.0,-4.318991455167843,NA,2299.0,8.717863255592565
3294.0,1.7413980913879066,NA,3454.0,3.450440000603601
1434.0,0.43022856884327704,NA,1100.0,-1.9332772350695597
1817.0,0.08324002486211164,NA,948.0,0.3729995158845486
859.0,-4.232962607686978,NA,27.0,-1.0969997609574353
1637.0,1.1406873845824992,NA,732.0,0.7908787133573545
1573.0,1.176122672825169,NA,1159.0,-0.03312985978068436
1856.0,4.758760486558085,NA,1272.0,4.271984652445419
760.0,4.625315518607448,NA,88.0,0.19528389084216824
1779.0,0.2066304145033082,NA,907.0,0.7562546778445094
1854.0,-0.886329908313836,NA,2084.0,2.824070914446503
1412.0,-3.3392602446803252,NA,852.0,3.942498308366815
1292.0,-2.2055405402792694,NA,1019.0,-0.8478907628145295
1591.0,2.211060308147067,NA,1386.0,0.8606347944844539
1783.0,-20.53078435384615,1.5296187641723353,1056.0,-3.457189728594714
1578.0,-6.7245168837402405,NA,1275.0,4.937434039707637
1794.0,0.7985197352362925,NA,944.0,2.6405846144240455
3506.0,1.2601962732542151,NA,4980.0,5.04082396658631
2267.0,-11.498908089285711,NA,1717.0,4.985354647347084
1184.0,-5.341484970522535,NA,675.0,0.6660595211049405
1996.0,-13.049637329244163,NA,1478.0,2.923542683802081
1183.0,-16.503210770408163,NA,317.0,3.9408116981938983
1131.0,4.290599884575725,NA,660.0,-0.34758419947098435
990.0,-6.428332967055701,NA,92.0,-0.41255679200585693
1056.0,-6.263787820838036,NA,423.0,4.852041069414308
983.0,-5.282886099103123,NA,565.0,2.982093105593794
418.0,NA,NA,0.0,0.34151960089207983
514.0,9.888138764444447,NA,1.0,-0.4840223059715122
692.0,-7.380319665600002,NA,156.0,-0.02992403950948397
1265.0,-32.905818017954545,NA,392.0,0.4838693633971528
882.0,8.030323947115388,NA,36.0,0.15543121278903924
2778.0,-4.378134274785342,NA,2502.0,7.426548647515945
1238.0,-1.1035965862171053,NA,890.0,0.5485826537745216
646.0,13.767122253171843,NA,0.0,1.0106945363138404
646.0,-12.61858223702422,NA,6.0,1.0106945363138404
328.0,NA,NA,0.0,-1.323378047580285
650.0,-17.599961326041676,NA,4.0,0.18284932914796803
650.0,13.926699456414482,NA,0.0,0.18284932914796803
650.0,9.880970407291667,NA,0.0,0.18284932914796803
911.0,0.10823520000907834,NA,585.0,-1.4965183988097506
712.0,-39.82549469217687,NA,0.0,-0.4516646690565702
425.0,-25.412487301422534,NA,15.0,0.6600612616720558
2763.0,-5.2140048222775315,NA,3012.0,5.641055630902715
870.0,30.053886889572656,NA,0.0,-2.384729857302184
192.0,NA,NA,0.0,66.64276272000002
689.0,-27.274515851851838,1.6185648148148148,0.0,-3.0622604246530387
524.0,-0.053828343962584756,NA,149.0,-1.159029646691061
808.0,2.8599488313657413,NA,290.0,-1.9437417153176844
572.0,-29.635370184545607,NA,18.0,-0.2545818280441925
438.0,1.3737371114285633,NA,1.0,-0.6054996164858983
1596.0,2.372338851338872,NA,1003.0,1.8096168303853049
880.0,-23.624230542000003,NA,0.0,0.9080849768861625
376.0,9.273099407699423,NA,0.0,-0.4239639119387759
371.0,0.8046833265305988,NA,0.0,0.14786407806122404
463.0,7.899440107870284,NA,0.0,-1.9628215791621353
371.0,11.846282881725397,NA,0.0,0.14786407806122392
424.0,-13.415714959183674,NA,0.0,-1.142236036955999
963.0,6.524186201028572,NA,383.0,-0.62107298605716
595.0,-8.206415428539428,NA,194.0,-1.7046699802687164
417.0,5.990761438775491,NA,0.0,0.792649685671143
878.0,0.09479973028620413,NA,496.0,-1.4703968125820364
654.0,NA,NA,0.0,-0.19492411771700013
1193.0,-2.1112412942929044,NA,449.0,0.7610484950708805
790.0,-4.869217909250232,NA,254.0,0.5009909826445167
1338.0,-9.84517561865108,NA,948.0,-1.120301517494992
637.0,10.679185760000001,NA,136.0,-1.4828736704661893
845.0,-2.1443049499999987,NA,24.0,1.1051054138929999
331.0,NA,NA,0.0,0.5325224367973674
788.0,-0.19601431269841174,NA,262.0,1.4928316380024818
587.0,1.8907183707624458,NA,24.0,-0.3669189231453672
1799.0,-13.9233526555881,NA,1053.0,3.4550500828427957
619.0,-17.080662632502307,NA,0.0,0.06414206833940045
796.0,11.957046168069583,1.2563425925925924,67.0,-1.6629996569361962
1544.0,-4.188769247999999,NA,1516.0,0.5456094708783263
709.0,6.209764234038461,NA,54.0,-0.9289031039266338
2736.0,1152.3648622499995,NA,0.0,-2.8565999999999994
708.0,0.18231831592403316,NA,448.0,-3.879565895802007
2155.0,-19.05861588588796,NA,1529.0,6.614354938017798
347.0,-0.48314517349296665,NA,48.0,-2.079436187788194
2770.0,-75.0333472431689,NA,0.0,1.127998622225284
1962.0,9.37523419129426,NA,1094.0,2.0971080225665704
2808.0,9.566858301185803,NA,2208.0,2.2734048451363145
2672.0,-7.5386870330255675,NA,3984.0,3.7365453842941934
5062.0,0.7701333260175853,NA,7063.0,7.510548865190563
678.0,-2.4381250312709355,NA,292.0,-1.4721195136480825
717.0,3.3062916612426037,NA,197.0,2.1226321896108167
2704.0,-4.281984958038941,NA,3081.0,2.121768812074126
3554.0,0.5444775404514742,NA,2692.0,0.3197016838561988
4928.0,6.135471205209117,NA,4127.0,6.428441037400001
5008.0,-129.36723453162276,NA,13588.0,0.47321544893504086
896.0,-3.2153681177777798,NA,0.0,-0.12063490483519759
1947.0,-3.2626941554090987,NA,1452.0,-0.7486132108072412
1726.0,7.336543243014466,1.8248209824053077,1366.0,6.119385686255127
2844.0,-2.613080801759397,NA,3110.0,1.6831386379019593
1678.0,-0.13683607984126414,NA,947.0,-1.8915855254250142
2499.0,-1.7728663515130192,NA,1864.0,-0.14398746844667054
792.0,5.203086029897229,NA,402.0,-2.143862381926863
1501.0,5.955608569011515,NA,974.0,0.5780296435060602
1714.0,1.0809465089285726,NA,1666.0,0.25160607121224476
1812.0,1.1812126349382375,NA,930.0,2.21051269707114
804.0,3.6674916016326566,NA,73.0,2.437324577269428
661.0,-15.364068665858724,NA,33.0,0.9888111456519315
1209.0,-4.377443242132938,NA,196.0,1.0806196542433388
888.0,3.0023979848286637,NA,266.0,-0.22593536334933173
688.0,-3.7000495956481436,NA,31.0,0.21744610710931722
1461.0,4.662229169998208,NA,1475.0,5.260439817042
724.0,-43.146922673333336,NA,12.0,0.33709426460633973
1246.0,-16.015124372410817,NA,400.0,0.98096439687772
1255.0,0.9958497422804938,NA,862.0,-0.2730451261985705
1544.0,-1.8744747148573129,NA,1376.0,-3.0685629917739945
2105.0,-3.0122095509921722,NA,1707.0,11.889184650159693
927.0,2.130656477612455,NA,199.0,1.0587217658312207
1866.0,-4.106312530959895,NA,1308.0,2.178163013147453
2114.0,-2.5820219715050787,NA,1704.0,-1.3794563430080216
2008.0,5.076221804902804,NA,2235.0,1.2427842138275271
1766.0,6.25998974502316,NA,1260.0,-0.9377429683187253
652.0,-2.0350168992510445,NA,3.0,0.21854660465397613
842.0,-10.755864435950404,NA,2.0,-0.2328915700476964
1606.0,-2.0963557581397776,NA,1360.0,-1.4669893552158078
1839.0,-4.697074361598615,NA,1713.0,6.043851085664246
244.0,NA,NA,0.0,-0.7256810519147405
477.0,NA,NA,0.0,2.393132427774459
2416.0,-6.25009730428014,NA,3120.0,26.225325046386452
859.0,0.14505094398727264,1.9790060195130819,560.0,-5.922956324639534
1984.0,5.559878143085504,NA,1526.0,-0.029245968451796278
597.0,1.4754317335344824,NA,4.0,-0.6623597063880139
2829.0,-288.4082435725141,NA,2048.0,11.724367946283316
3038.0,-172.42520457017406,NA,2540.0,10.853988232955656
1128.0,3.6347374352941166,NA,706.0,-1.1567495962326122
1121.0,-11.409210119253649,NA,519.0,0.08958700249307561
1374.0,0.26111868026098445,NA,1170.0,0.05557316386758426
1776.0,12.189140721270627,NA,1368.0,-0.7251950701528971
2365.0,-4.791355706928036,NA,2439.0,2.6944015364318004
1866.0,-2.774139758466629,NA,1550.0,1.35812273207697
2192.0,-5.950463261540429,1.4455489417989413,1766.0,4.6822095210706856
3849.0,-74.61060809165753,NA,7698.0,9.33555528609666
7566.0,-71.8333245894886,NA,17856.0,18.018944856616
1712.0,8.800109871099691,NA,1570.0,-0.3406798302844444
910.0,-21.058492231676638,NA,1.0,-0.5555689020114725
1983.0,0.9522349532054076,NA,1561.0,-6.589258690418626
805.0,4.741652892367152,NA,248.0,-1.6499144674495616
2071.0,-6.449024273867855,NA,1924.0,-0.12480654940449931
1313.0,-14.91944798921072,NA,324.0,0.2737083227906183
2179.0,-1.6768212033833798,NA,2203.0,-2.3516307856468828
2603.0,4.554691917831227,NA,2428.0,1.8883309167844802
2264.0,-3.8328648106620133,NA,2545.0,-0.4866897673289876
3460.0,-2.526868224988079,NA,4023.0,8.705034061303314
1307.0,-2.6906709335377683,NA,615.0,-1.0848922629299944
1307.0,-3.0485956411075867,NA,992.0,2.8818564954134134
2000.0,-2.1422309516033606,NA,1845.0,-5.316338454772467
1920.0,6.035970110895524,NA,1540.0,1.6596554381282207
1222.0,-0.007371687464683776,NA,944.0,-3.7756902424954046
817.0,1.9091475017301034,NA,466.0,-1.7874771372598859
456.0,3.793510551111092,NA,0.0,-1.2438694409582758
519.0,-0.3137177613378666,NA,162.0,-1.5881689069286806
1409.0,1.0455760814414274,NA,1048.0,2.4863560298542424
3411.0,1.6008984952521457,NA,4536.0,3.055655647743931
817.0,10.295996490624997,NA,278.0,-1.0985917070023905
578.0,-5.562040107604645,NA,54.0,-1.5990141577239643
889.0,2.7950246441700957,NA,410.0,-2.0091878115384576
497.0,2.404477766540643,NA,9.0,-0.012289598814133607
501.0,13.22503151862903,NA,41.0,-1.7108573799631983
1063.0,4.1477088722030535,NA,668.0,0.35638465314934586
613.0,-17.488551298852673,NA,0.0,-0.292235782809393
684.0,-8.258468033019387,NA,5.0,0.04974819069990838
2302.0,235.96222000000006,NA,0.0,3.713155333011279
774.0,-91.36066196745564,NA,0.0,-0.15914098245850128
578.0,0.8029446944444271,NA,0.0,-0.9803909618347519
909.0,-11.634645559924389,NA,236.0,-0.14662312275509531
514.0,-3.281331377094022,NA,1.0,-0.8663472529426748
986.0,-1.6786866018407371,NA,426.0,-1.9763325916002024
456.0,58.95802699999999,NA,0.0,-1.3770426405659997
2376.0,-20.39595916666665,1.6864843159486014,928.0,0.810781272751675
578.0,-2.8039272895408325,NA,0.0,-1.0788792141128827
1521.0,-115.37534740444448,NA,0.0,0.8118105027673361
564.0,-8.96426592945326,NA,24.0,-0.21530364532699894
1567.0,-3.2868041277777746,NA,1542.0,-4.3220411805635885
3204.0,0.3094891686230978,NA,648.0,-2.376413999999991
458.0,1.2048532339285714,NA,205.0,-2.1758564694633136
694.0,-4.413805235767194,NA,330.0,-0.5806787233470039
586.0,-15.865887106631723,NA,15.0,-0.3331146756519968
525.0,10.821151002471575,NA,30.0,0.34647126609850254
1080.0,-1.5355591321052622,NA,561.0,-2.3700255767948017
392.0,12.851958599999994,NA,0.0,-0.3918078971047781
679.0,-4.263426836119185,NA,55.0,-0.732251845408516
648.0,3.702357521491574,NA,140.0,-0.6725772200905556
1623.0,-3.631479320375043,NA,838.0,4.403995640714063
618.0,2.01999666666667,NA,0.0,-0.8834181793422852
854.0,-33.46091587600698,NA,0.0,1.1106972446861227
648.0,8.775134258272056,NA,1.0,-1.4857001736821565
1900.0,-0.012509276563273065,NA,1871.0,-3.622366424106803
474.0,3.4180319033530395,NA,0.0,-0.5804618831581425
2928.0,-2.185401295374997,NA,3539.0,-1.3786772349850427
1649.0,0.97976099247253,NA,975.0,0.7035968824466015
2254.0,0.9753299896622477,NA,994.0,-1.4720842824204672
1659.0,2.3392723351633107,NA,985.0,2.5535368347427343
1086.0,1.8755543977407856,NA,660.0,-1.3817445620031434
1634.0,5.444030858979429,NA,1037.0,-0.5958555787622506
1657.0,-1.394132543161206,NA,656.0,0.5744919003633664
1369.0,7.334713933438144,NA,774.0,-1.8696440132949226
1919.0,-10.879941534850088,NA,1119.0,2.059011828250601
1482.0,22.925171083900235,NA,602.0,-1.2918829322698944
466.0,35.19257877777775,NA,0.0,-0.1820300521320981
3442.0,-0.7815998675032964,NA,4293.0,4.390549668782076
1916.0,3.4939914020122083,NA,1598.0,-0.7697055905160091
1509.0,-3.5307478408897763,NA,948.0,0.3002575602139689
2172.0,1.9965882670997326,NA,1487.0,-0.284477409170693
2199.0,1.7703566172535616,1.6780775226757367,1569.0,3.614915791656
2495.0,-6.203046441100064,NA,1627.0,5.563913059721941
2225.0,7.875240140946449,NA,1526.0,-1.1606275337058936
847.0,-108.04524236555557,NA,2.0,0.31994445464400434
933.0,1.6878552417355364,NA,260.0,-2.4619742106730484
959.0,1.4924455893877555,NA,289.0,-2.5014582106135643
1326.0,1.6779897926716123,NA,817.0,-1.3609824355669087
1564.0,24.56797450390628,NA,352.0,0.548530064565996
1303.0,-13.21513715106671,NA,714.0,-0.7012527940073738
1539.0,-0.8961847799580173,NA,1245.0,-0.7916759575518978
1019.0,-10.015054262463414,NA,384.0,-0.0635329546212644
739.0,-0.6657470568974749,NA,254.0,-0.3931943359999985
1356.0,-23.811532146172816,NA,984.0,7.494692960744127
1654.0,-0.2717254960061485,NA,1534.0,-4.517159934315256
1205.0,6.5245344991240914,NA,659.0,-1.781363924551321
1374.0,0.005733344444443298,NA,903.0,-2.7183639231184764
429.0,-125.99565341715974,NA,0.0,-1.008960258020195
536.0,0.2225847626561454,NA,240.0,-3.1064147829905187
570.0,-10.584374617357014,NA,0.0,-0.7815104223395848
456.0,78.45611147933886,NA,0.0,-0.08941760060535542
376.0,-23.234415369146017,NA,0.0,-1.607477455454356
0.0,NA,NA,0.0,0.0
1145.0,0.723360127906978,NA,817.0,1.5976540091452973
574.0,-10.395056625196245,1.595185185185185,3.0,-1.6012123886361416
1018.0,-0.8058992851612896,NA,662.0,0.07632858523759906
1850.0,2.176764602118406,NA,1712.0,-4.327248815616884
310.0,-11.68161398979593,NA,0.0,-0.22486670233269385
492.0,-0.4220009591836743,NA,0.0,-0.6641528382687316
684.0,-5.839419993055553,NA,334.0,-0.9844768793532779
523.0,6.372541528525033,NA,75.0,-0.682196631064997
757.0,3.1961426376000004,NA,248.0,-1.8147842704397168
994.0,2.8845722055823964,NA,57.0,1.0752709560892937
2315.0,-6.661190840076712,NA,2292.0,1.0954970019473262
1228.0,-16.79599989,NA,248.0,-0.36284526015871965
889.0,-1.1634324975598955,NA,358.0,-0.8332328913632489
1243.0,6.956623452991453,NA,906.0,5.090019551493386
1354.0,-44.41619595833333,1.2606018518518516,661.0,-1.4324113920544437
872.0,2.1706303653180745,NA,388.0,-1.5351634104606675
582.0,-38.887121114534075,NA,0.0,-1.1415206790502186
1919.0,8.333643269081232,NA,2728.0,7.642866289770497
256.0,NA,NA,0.0,0.16809999999999975
1710.0,-1.2088015858962957,NA,1250.0,-1.681731143987411
1751.0,7.9514247139707726,NA,1108.0,-0.17650746905032866
706.0,-1.9432993499999935,NA,0.0,-1.5096316392122473
1253.0,2.1154550239664904,NA,625.0,-0.5468504387036754
1749.0,-1.8395672747137106,0.987911477735161,1322.0,-0.8735516354572483
1694.0,-0.44343567222072894,NA,1290.0,-0.679401271822246
3974.0,2.3718574916110806,NA,4744.0,-2.8085412137244465
1781.0,-3.950591616747824,NA,1142.0,-0.8398615719690039
1792.0,4.71705640763451,NA,1846.0,2.297508473676348
1748.0,1.8674066600255088,NA,1238.0,-0.2221416319366507
2142.0,-3.3845271901906466,NA,1764.0,0.9643596631517835
1385.0,1.3343293933016185,NA,1306.0,2.6794711913764298
3539.0,-1.1785926735488903,NA,4821.0,-3.789741027307789
1731.0,-122.58874589030617,NA,0.0,1.0317531620313989
4679.0,-1.2238570449926303,NA,8308.0,12.718644480715785
1476.0,-9.088274352074938,NA,744.0,1.3879600790646385
1578.0,-14.470325922398668,NA,1344.0,-1.6354216750287416
1620.0,-13.674287602639883,NA,1716.0,0.9560474119568224
1140.0,0.7022572273978338,NA,912.0,1.5632677914644821
460.0,-38.3716312962963,NA,48.0,-0.3534536442527531
1277.0,-9.156103529411766,NA,966.0,-0.37724317818775144
858.0,-1.8539052962742748,NA,468.0,-1.3038895987499992
612.0,2.5818603949380012,NA,284.0,-1.3136018165596042
1778.0,-32.50782806867177,1.673611111111111,757.0,0.5242700384442642
413.0,0.2135976910344797,NA,94.0,-0.19252595313047988
630.0,21.167360639999988,NA,0.0,0.5781802368724818
582.0,4.254124526363644,NA,84.0,1.8873498464490008
1054.0,0.022837394201757046,NA,784.0,-5.478214366710319
1824.0,-10.04082438425107,NA,1204.0,0.8935441507481883
2652.0,NA,NA,0.0,-0.15681600000000007
1492.0,0.9283369364912034,NA,948.0,0.3417115578584077
1201.0,-0.4030771144195975,NA,772.0,-0.5455498500729776
2246.0,-0.18157270426262057,NA,1863.0,1.8258690532067996
628.0,4.01635222407605,NA,66.0,0.48832420921667535
590.0,-0.3957617042248911,NA,0.0,-0.5918018251219355
1785.0,-12.095295734244713,NA,1578.0,-0.33557763883197733
1637.0,1.7344644206929445,NA,1396.0,-1.7685258620859634
1319.0,4.536666620419609,NA,622.0,-1.1163912098926936
467.0,6.735813153549376,NA,0.0,-1.4625605068000356
1808.0,3.3208295961538457,NA,1478.0,-1.8754284388212765
1390.0,-4.770069006630215,NA,1034.0,2.63050728241184
495.0,-0.21873389453125203,NA,1.0,-2.627899575436251
392.0,2.5315552499999967,NA,0.0,-0.39180789710477804
3312.0,-0.45968999409865874,NA,2616.0,-4.252053463733647
809.0,-14.891229146349998,NA,6.0,0.37495018892535065
2700.0,-3.5877639031468984,NA,3736.0,-0.5137537566616476
1385.0,-12.911417944444441,NA,413.0,3.84304688109132
1561.0,9.465436757295167,NA,853.0,-1.0936150362808905
249.0,55.385017790123456,NA,0.0,-0.9204059657076415
124.0,NA,NA,0.0,-0.5927097392326666
782.0,-5.820490404689879,NA,81.0,-0.28728496639726164
1768.0,1.8498473506938773,NA,1075.0,0.8327206960734876
1098.0,-51.0218868218182,NA,2.0,0.33427256438367026
671.0,-2.5223300483471025,NA,119.0,-0.7091897820056324
1736.0,6.445871339455786,NA,593.0,0.04248526229339292
2195.0,-15.016459904994917,NA,1549.0,4.462479423898022
588.0,-41.43223976,NA,0.0,0.227254097164439
2623.0,-1.5221403686638297,NA,2931.0,6.560500508931119
624.0,-45.54568157638888,NA,0.0,-2.9432366400724512
2828.0,47.87229489545978,NA,9.0,0.22504687695540046
1222.0,-0.13127087426247058,1.9744349688706024,870.0,-5.1692085176773634
486.0,-15.226085061224493,NA,0.0,-0.7813273404020009
1000.0,-51.19479920764263,NA,0.0,-0.9541490211983554
1583.0,-51.43232903961398,NA,564.0,3.3258219807389904
825.0,-9.080996058068397,NA,20.0,-0.9982235891814417
1019.0,8.557971619379677,NA,553.0,-1.3429011093252607
388.0,6.4619776186224325,NA,0.0,-1.9733774100700008
1125.0,1.422576715455904,NA,471.0,0.293343677507589
877.0,-1.4876998348444435,NA,330.0,-0.5423223842173432
2400.0,-2.746915020929709,NA,1667.0,3.4875179803119893
2422.0,-2.438986126644106,NA,1845.0,1.5926104824459844
0.0,NA,NA,0.0,0.0
793.0,1.324561739916334,NA,462.0,-0.5738412855746329
861.0,-6.25449797121382,NA,354.0,-1.5542142495224787
1146.0,0.10053284882842059,NA,880.0,-6.53625063010446
1959.0,9.936667355847344,NA,2010.0,-3.9918919599798834
1488.0,-2.946422405816322,NA,1191.0,-7.145264652509131
944.0,-118.90639379593723,NA,0.0,2.256318663315241
2133.0,-2.20350703242016,NA,1765.0,5.5759942406985
2241.0,0.705106825955734,NA,2340.0,-6.7438628152479385
1988.0,0.23589667291255867,NA,1804.0,-3.9011466410248223
602.0,1.8215230956110025,NA,1.0,-0.5622725754519242
770.0,1.850666403292516,NA,389.0,0.5052794066027746
1885.0,-3.355697608551764,NA,1431.0,0.30636096233280563
925.0,0.14051227272727249,NA,608.0,-3.958818611616997
1194.0,-8.412766956982896,NA,36.0,4.817107729379172
764.0,0.5954776021947893,NA,364.0,-0.998525481659811
688.0,5.865066398819369,NA,198.0,2.0331852430117037
873.0,-26.94793577419355,NA,0.0,0.004182209780985838
